"","gbifID","datasetKey","occurrenceID","kingdom","phylum","class","order","family","genus","species","infraspecificEpithet","taxonRank","scientificName","verbatimScientificName","verbatimScientificNameAuthorship","countryCode","locality","stateProvince","occurrenceStatus","individualCount","publishingOrgKey","decimalLatitude","decimalLongitude","coordinateUncertaintyInMeters","coordinatePrecision","elevation","elevationAccuracy","depth","depthAccuracy","eventDate","day","month","year","taxonKey","speciesKey","basisOfRecord","institutionCode","collectionCode","catalogNumber","recordNumber","identifiedBy","dateIdentified","license","rightsHolder","recordedBy","typeStatus","establishmentMeans","lastInterpreted","mediaType","issue"
"68",1.92855000634472e-314,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/132677569","Animalia","Arthropoda","Arachnida","Araneae","Salticidae","Habronattus","Habronattus americanus",NA,"SPECIES","Habronattus americanus (Keyserling, 1885)","Habronattus americanus","","US","","California","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",37.921459,-119.271619,1436,NA,NA,NA,NA,NA,"2022-08-25T14:07",25,8,2022,2170749,2170749,"HUMAN_OBSERVATION","iNaturalist","Observations","132677569",NA,"Beth Pratt",2022-08-28 20:07:18,"CC_BY_4_0","Beth Pratt","Beth Pratt","",NA,2024-02-09 12:10:16.369,"StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
"69",1.92847668601475e-314,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/134010002","Animalia","Arthropoda","Arachnida","Araneae","Salticidae","Habronattus","Habronattus americanus",NA,"SPECIES","Habronattus americanus (Keyserling, 1885)","Habronattus americanus","","US","","California","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",37.753178,-118.93462,NA,NA,NA,NA,NA,NA,"2022-07-24T14:52",24,7,2022,2170749,2170749,"HUMAN_OBSERVATION","iNaturalist","Observations","134010002",NA,"leviathian",2022-09-07 10:15:50,"CC_BY_NC_4_0","Paul G. Johnson","Paul G. Johnson","",NA,2024-02-09 12:11:06.437,"StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
"70",1.92837858779857e-314,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/134867197","Animalia","Arthropoda","Arachnida","Araneae","Salticidae","Habronattus","Habronattus americanus",NA,"SPECIES","Habronattus americanus (Keyserling, 1885)","Habronattus americanus","","CA","","Alberta","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",49.842841,-111.357196,26454,NA,NA,NA,NA,NA,"2022-08-13T10:43",13,8,2022,2170749,2170749,"HUMAN_OBSERVATION","iNaturalist","Observations","134867197",NA,"Jason Headley",2022-09-13 15:18:36,"CC_BY_4_0","Jason Headley","Jason Headley","",NA,2024-02-09 12:10:26.326,"StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
"71",1.92834658222603e-314,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/131427405","Animalia","Arthropoda","Arachnida","Araneae","Salticidae","Habronattus","Habronattus americanus",NA,"SPECIES","Habronattus americanus (Keyserling, 1885)","Habronattus americanus","","US","","California","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",39.433028,-120.250347,4,NA,NA,NA,NA,NA,"2022-08-13T10:44:03",13,8,2022,2170749,2170749,"HUMAN_OBSERVATION","iNaturalist","Observations","131427405",NA,"calebcam",2022-08-19 13:24:16,"CC_BY_NC_4_0","kegelkater","kegelkater","",NA,2024-02-09 12:33:38.712,"StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
"72",1.92812746954682e-314,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/131996929","Animalia","Arthropoda","Arachnida","Araneae","Salticidae","Habronattus","Habronattus americanus",NA,"SPECIES","Habronattus americanus (Keyserling, 1885)","Habronattus americanus","","US","","Washington","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",45.647036,-121.097834,50,NA,NA,NA,NA,NA,"2022-04-17T12:51",17,4,2022,2170749,2170749,"HUMAN_OBSERVATION","iNaturalist","Observations","131996929",NA,"Sean C",2022-08-23 11:58:32,"CC_BY_NC_4_0","Sean C","Sean C","",NA,2024-02-09 12:09:27.931,"StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
"73",1.92131019317043e-314,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/129759426","Animalia","Arthropoda","Arachnida","Araneae","Salticidae","Habronattus","Habronattus americanus",NA,"SPECIES","Habronattus americanus (Keyserling, 1885)","Habronattus americanus","","US","","Montana","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",45.121507,-109.273535,NA,NA,NA,NA,NA,NA,"2022-07-09T14:03",9,7,2022,2170749,2170749,"HUMAN_OBSERVATION","iNaturalist","Observations","129759426",NA,"Casey H. Richart",2022-08-07 01:04:57,"CC_BY_4_0","Casey H. Richart","Casey H. Richart","",NA,2024-02-09 12:33:34.156,"StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
"74",1.91768146380602e-314,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/126906400","Animalia","Arthropoda","Arachnida","Araneae","Salticidae","Habronattus","Habronattus americanus",NA,"SPECIES","Habronattus americanus (Keyserling, 1885)","Habronattus americanus","","US","","California","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",38.67617,-119.99063,4,NA,NA,NA,NA,NA,"2022-07-18T13:26:48",18,7,2022,2170749,2170749,"HUMAN_OBSERVATION","iNaturalist","Observations","126906400",NA,"calebcam",2022-07-19 03:48:16,"CC_BY_NC_4_0","Michael Stein","Michael Stein","",NA,2024-02-09 12:33:07.972,"StillImage","CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
"75",1.91400525720337e-314,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/127768804","Animalia","Arthropoda","Arachnida","Araneae","Salticidae","Habronattus","Habronattus americanus",NA,"SPECIES","Habronattus americanus (Keyserling, 1885)","Habronattus americanus","","US","","Wyoming","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",42.739778,-108.825417,4,NA,NA,NA,NA,NA,"2022-07-24T14:14:52",24,7,2022,2170749,2170749,"HUMAN_OBSERVATION","iNaturalist","Observations","127768804",NA,"calebcam",2022-07-25 02:58:50,"CC_BY_NC_4_0","mtdillon","mtdillon","",NA,2024-02-09 11:40:22.488,"StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
"76",1.91400240743272e-314,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/127147965","Animalia","Arthropoda","Arachnida","Araneae","Salticidae","Habronattus","Habronattus americanus",NA,"SPECIES","Habronattus americanus (Keyserling, 1885)","Habronattus americanus","","US","","California","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",36.955828,-118.436664,NA,NA,NA,NA,NA,NA,"2022-07-12T11:18",12,7,2022,2170749,2170749,"HUMAN_OBSERVATION","iNaturalist","Observations","127147965",NA,"calebcam",2022-07-20 23:21:16,"CC_BY_NC_4_0","Rick Wachs","Rick Wachs","",NA,2024-02-09 12:09:12.368,"","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
"77",1.91390596236019e-314,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/126861420","Animalia","Arthropoda","Arachnida","Araneae","Salticidae","Habronattus","Habronattus americanus",NA,"SPECIES","Habronattus americanus (Keyserling, 1885)","Habronattus americanus","","US","","California","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",40.498017,-121.420655,31672,NA,NA,NA,NA,NA,"2021-07-10T19:25:09",10,7,2021,2170749,2170749,"HUMAN_OBSERVATION","iNaturalist","Observations","126861420",NA,"calebcam",2022-07-18 20:25:52,"CC_BY_NC_4_0","Sam O'Connell","Sam O'Connell","",NA,2024-02-09 12:32:55.882,"StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
"78",1.91380646247978e-314,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/125372419","Animalia","Arthropoda","Arachnida","Araneae","Salticidae","Habronattus","Habronattus americanus",NA,"SPECIES","Habronattus americanus (Keyserling, 1885)","Habronattus americanus","","US","","California","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",38.744622,-120.033853,4,NA,NA,NA,NA,NA,"2022-07-02T13:27:40",2,7,2022,2170749,2170749,"HUMAN_OBSERVATION","iNaturalist","Observations","125372419",NA,"tombaxter",2022-07-08 23:01:35,"CC_BY_NC_4_0","tombaxter","tombaxter","",NA,2024-02-09 12:32:32.199,"StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
"79",1.9137993044567e-314,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/124673280","Animalia","Arthropoda","Arachnida","Araneae","Salticidae","Habronattus","Habronattus americanus",NA,"SPECIES","Habronattus americanus (Keyserling, 1885)","Habronattus americanus","","CA","","Saskatchewan","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",49.244848,-107.73203,201,NA,NA,NA,NA,NA,"2022-06-24T12:02",24,6,2022,2170749,2170749,"HUMAN_OBSERVATION","iNaturalist","Observations","124673280",NA,"jumping_arachnids",2022-07-04 09:32:26,"CC_BY_NC_4_0","Sara Simpkins","Sara Simpkins","",NA,2024-02-09 12:32:55.409,"StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
"80",1.91378578039778e-314,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/125493610","Animalia","Arthropoda","Arachnida","Araneae","Salticidae","Habronattus","Habronattus americanus",NA,"SPECIES","Habronattus americanus (Keyserling, 1885)","Habronattus americanus","","CA","","Alberta","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",54.827451,-111.98673,NA,NA,NA,NA,NA,NA,"2022-07-09T13:15:28",9,7,2022,2170749,2170749,"HUMAN_OBSERVATION","iNaturalist","Observations","125493610",NA,"calebcam",2022-07-10 00:10:13,"CC_BY_4_0","Doug Macaulay","Doug Macaulay","",NA,2024-02-09 11:41:59.111,"StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
"81",1.91362936563716e-314,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/125372101","Animalia","Arthropoda","Arachnida","Araneae","Salticidae","Habronattus","Habronattus americanus",NA,"SPECIES","Habronattus americanus (Keyserling, 1885)","Habronattus americanus","","US","","California","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",38.672735,-119.992986,NA,NA,NA,NA,NA,NA,"2022-07-02T11:57",2,7,2022,2170749,2170749,"HUMAN_OBSERVATION","iNaturalist","Observations","125372101",NA,"jumping_arachnids",2022-07-09 12:39:35,"CC_BY_NC_4_0","David Greenberger","David Greenberger","",NA,2024-02-09 11:41:12.214,"StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
"82",1.91347080416131e-314,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/125197528","Animalia","Arthropoda","Arachnida","Araneae","Salticidae","Habronattus","Habronattus americanus",NA,"SPECIES","Habronattus americanus (Keyserling, 1885)","Habronattus americanus","","US","","California","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",37.592255,-118.983393,59,NA,NA,NA,NA,NA,"2022-07-02T12:21",2,7,2022,2170749,2170749,"HUMAN_OBSERVATION","iNaturalist","Observations","125197528",NA,"LSchare (she/her)",2022-07-07 18:19:34,"CC_BY_NC_4_0","LSchare (she/her)","LSchare (she/her)","",NA,2024-02-09 12:09:29.643,"StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
"83",1.90748294789886e-314,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/123903025","Animalia","Arthropoda","Arachnida","Araneae","Salticidae","Habronattus","Habronattus americanus",NA,"SPECIES","Habronattus americanus (Keyserling, 1885)","Habronattus americanus","","US","","California","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",37.922258,-119.269294,1212,NA,NA,NA,NA,NA,"2022-06-27T13:47",27,6,2022,2170749,2170749,"HUMAN_OBSERVATION","iNaturalist","Observations","123903025",NA,"Beth Pratt",2022-06-28 23:53:11,"CC_BY_4_0","Beth Pratt","Beth Pratt","",NA,2024-02-09 12:09:19.06,"StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
"84",1.90746566696476e-314,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/120373854","Animalia","Arthropoda","Arachnida","Araneae","Salticidae","Habronattus","Habronattus americanus",NA,"SPECIES","Habronattus americanus (Keyserling, 1885)","Habronattus americanus","","US","","California","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",36.48275,-118.559344,NA,NA,NA,NA,NA,NA,"2022-06-01T11:43:38",1,6,2022,2170749,2170749,"HUMAN_OBSERVATION","iNaturalist","Observations","120373854",NA,"Tim Manolis",2022-06-05 18:11:36,"CC_BY_NC_4_0","Carl Hansen","Carl Hansen","",NA,2024-02-09 11:39:50.307,"","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
"85",1.90746482310064e-314,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/123012362","Animalia","Arthropoda","Arachnida","Araneae","Salticidae","Habronattus","Habronattus americanus",NA,"SPECIES","Habronattus americanus (Keyserling, 1885)","Habronattus americanus","","US","","Colorado","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",38.635426,-106.605989,28210,NA,NA,NA,NA,NA,"2022-06-20T10:43",20,6,2022,2170749,2170749,"HUMAN_OBSERVATION","iNaturalist","Observations","123012362",NA,"calebcam",2022-06-22 22:38:43,"CC_BY_NC_4_0","calebcam","calebcam","",NA,2024-02-09 12:08:27.842,"StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
"86",1.90740759646501e-314,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/124330067","Animalia","Arthropoda","Arachnida","Araneae","Salticidae","Habronattus","Habronattus americanus",NA,"SPECIES","Habronattus americanus (Keyserling, 1885)","Habronattus americanus","","US","","Wyoming","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",44.3411,-110.317743,977,NA,NA,NA,NA,NA,"2013-07-30T12:28",30,7,2013,2170749,2170749,"HUMAN_OBSERVATION","iNaturalist","Observations","124330067",NA,"Rebecca Ray",2022-07-02 19:51:30,"CC_BY_NC_4_0","sbaxter","sbaxter","",NA,2024-02-09 12:09:24.609,"StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
"87",1.90740701099722e-314,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/123012356","Animalia","Arthropoda","Arachnida","Araneae","Salticidae","Habronattus","Habronattus americanus",NA,"SPECIES","Habronattus americanus (Keyserling, 1885)","Habronattus americanus","","US","","Colorado","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",38.739746,-106.74121,28210,NA,NA,NA,NA,NA,"2022-06-20T10:22",20,6,2022,2170749,2170749,"HUMAN_OBSERVATION","iNaturalist","Observations","123012356",NA,"calebcam",2022-06-22 22:38:42,"CC_BY_NC_4_0","calebcam","calebcam","",NA,2024-02-09 12:32:48.18,"StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
"88",1.90737836655327e-314,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/123012349","Animalia","Arthropoda","Arachnida","Araneae","Salticidae","Habronattus","Habronattus americanus",NA,"SPECIES","Habronattus americanus (Keyserling, 1885)","Habronattus americanus","","US","","Colorado","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",38.612723,-106.729214,28210,NA,NA,NA,NA,NA,"2022-06-20T09:42",20,6,2022,2170749,2170749,"HUMAN_OBSERVATION","iNaturalist","Observations","123012349",NA,"calebcam",2022-06-22 22:38:41,"CC_BY_NC_4_0","calebcam","calebcam","",NA,2024-02-09 12:09:17.577,"StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
"89",1.90735071221688e-314,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/123093893","Animalia","Arthropoda","Arachnida","Araneae","Salticidae","Habronattus","Habronattus americanus",NA,"SPECIES","Habronattus americanus (Keyserling, 1885)","Habronattus americanus","","US","","Colorado","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",38.613942,-106.700569,28210,NA,NA,NA,NA,NA,"2022-06-20T10:52",20,6,2022,2170749,2170749,"HUMAN_OBSERVATION","iNaturalist","Observations","123093893",NA,"calebcam",2022-06-23 15:24:23,"CC_BY_NC_4_0","calebcam","calebcam","",NA,2024-02-09 11:43:47.013,"StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
"90",1.90732502129736e-314,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/121930328","Animalia","Arthropoda","Arachnida","Araneae","Salticidae","Habronattus","Habronattus americanus",NA,"SPECIES","Habronattus americanus (Keyserling, 1885)","Habronattus americanus","","US","","California","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",37.842312,-119.491547,4,NA,NA,NA,NA,NA,"2022-06-11T10:56:37",11,6,2022,2170749,2170749,"HUMAN_OBSERVATION","iNaturalist","Observations","121930328",NA,"Kuoni W",2022-06-15 21:28:04,"CC_BY_NC_4_0","Kuoni W","Kuoni W","",NA,2024-02-09 12:09:11.092,"StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
"91",1.90730869143963e-314,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/121930479","Animalia","Arthropoda","Arachnida","Araneae","Salticidae","Habronattus","Habronattus americanus",NA,"SPECIES","Habronattus americanus (Keyserling, 1885)","Habronattus americanus","","US","","California","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",37.841867,-119.491737,4,NA,NA,NA,NA,NA,"2022-06-11T10:53:39",11,6,2022,2170749,2170749,"HUMAN_OBSERVATION","iNaturalist","Observations","121930479",NA,"Kuoni W",2022-06-15 21:29:29,"CC_BY_NC_4_0","Kuoni W","Kuoni W","",NA,2024-02-09 12:32:52.374,"StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
"92",1.9072027934091e-314,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/121455436","Animalia","Arthropoda","Arachnida","Araneae","Salticidae","Habronattus","Habronattus americanus",NA,"SPECIES","Habronattus americanus (Keyserling, 1885)","Habronattus americanus","","US","","California","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",36.445521,-118.168194,33,NA,NA,NA,NA,NA,"2022-06-06T14:53",6,6,2022,2170749,2170749,"HUMAN_OBSERVATION","iNaturalist","Observations","121455436",NA,"Brian Wright",2022-06-12 18:22:56,"CC_BY_NC_4_0","Brian Wright","Brian Wright","",NA,2024-02-09 11:39:44.31,"StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
"93",1.90688165864436e-314,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/119150876","Animalia","Arthropoda","Arachnida","Araneae","Salticidae","Habronattus","Habronattus americanus",NA,"SPECIES","Habronattus americanus (Keyserling, 1885)","Habronattus americanus","","CA","","Alberta","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",49.849292,-112.640064,NA,NA,NA,NA,NA,NA,"2022-05-28T14:47",28,5,2022,2170749,2170749,"HUMAN_OBSERVATION","iNaturalist","Observations","119150876",NA,"calebcam",2022-05-29 00:49:02,"CC_BY_NC_4_0","Jason Cooper","Jason Cooper","",NA,2024-02-09 12:08:51.722,"StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
"94",1.90681679029539e-314,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/121029928","Animalia","Arthropoda","Arachnida","Araneae","Salticidae","Habronattus","Habronattus americanus",NA,"SPECIES","Habronattus americanus (Keyserling, 1885)","Habronattus americanus","","US","","California","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",39.188406,-120.137794,NA,NA,NA,NA,NA,NA,"2022-06-06T09:54",6,6,2022,2170749,2170749,"HUMAN_OBSERVATION","iNaturalist","Observations","121029928",NA,"Will Richardson",2022-06-10 00:17:43,"CC_BY_NC_4_0","Will Richardson","Will Richardson","",NA,2024-02-09 11:39:29.628,"StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
"95",1.90678148979906e-314,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/84515777","Animalia","Arthropoda","Arachnida","Araneae","Salticidae","Habronattus","Habronattus americanus",NA,"SPECIES","Habronattus americanus (Keyserling, 1885)","Habronattus americanus","","US","","California","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",37.923936,-119.270411,1355,NA,NA,NA,NA,NA,"2021-06-24T11:54",24,6,2021,2170749,2170749,"HUMAN_OBSERVATION","iNaturalist","Observations","84515777",NA,"calebcam",2021-06-26 12:59:58,"CC_BY_4_0","Beth Pratt","Beth Pratt","",NA,2024-02-09 11:34:22.577,"StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
"96",1.90675483199307e-314,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/123012395","Animalia","Arthropoda","Arachnida","Araneae","Salticidae","Habronattus","Habronattus americanus",NA,"SPECIES","Habronattus americanus (Keyserling, 1885)","Habronattus americanus","","US","","Colorado","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",38.777505,-106.658285,28210,NA,NA,NA,NA,NA,"2022-06-20T11:47",20,6,2022,2170749,2170749,"HUMAN_OBSERVATION","iNaturalist","Observations","123012395",NA,"calebcam",2022-06-22 22:38:48,"CC_BY_NC_4_0","calebcam","calebcam","",NA,2024-02-09 12:08:35.526,"StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
"97",1.90674403171805e-314,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/123012402","Animalia","Arthropoda","Arachnida","Araneae","Salticidae","Habronattus","Habronattus americanus",NA,"SPECIES","Habronattus americanus (Keyserling, 1885)","Habronattus americanus","","US","","Colorado","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",38.61555,-106.631452,28210,NA,NA,NA,NA,NA,"2022-06-20T12:17",20,6,2022,2170749,2170749,"HUMAN_OBSERVATION","iNaturalist","Observations","123012402",NA,"calebcam",2022-06-22 22:38:50,"CC_BY_NC_4_0","calebcam","calebcam","",NA,2024-02-09 12:09:10.628,"StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
"98",1.90674199468539e-314,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/123012419","Animalia","Arthropoda","Arachnida","Araneae","Salticidae","Habronattus","Habronattus americanus",NA,"SPECIES","Habronattus americanus (Keyserling, 1885)","Habronattus americanus","","US","","Colorado","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",38.672002,-106.650387,28210,NA,NA,NA,NA,NA,"2022-06-20T12:51",20,6,2022,2170749,2170749,"HUMAN_OBSERVATION","iNaturalist","Observations","123012419",NA,"calebcam",2022-06-22 22:38:52,"CC_BY_NC_4_0","calebcam","calebcam","",NA,2024-02-09 11:40:14.367,"StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
"99",1.90673461532091e-314,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/123012428","Animalia","Arthropoda","Arachnida","Araneae","Salticidae","Habronattus","Habronattus americanus",NA,"SPECIES","Habronattus americanus (Keyserling, 1885)","Habronattus americanus","","US","","Colorado","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",38.693357,-106.683613,28210,NA,NA,NA,NA,NA,"2022-06-20T13:00",20,6,2022,2170749,2170749,"HUMAN_OBSERVATION","iNaturalist","Observations","123012428",NA,"calebcam",2022-06-22 22:38:54,"CC_BY_NC_4_0","calebcam","calebcam","",NA,2024-02-09 11:40:05.951,"StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
"100",1.90661408158375e-314,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/123012381","Animalia","Arthropoda","Arachnida","Araneae","Salticidae","Habronattus","Habronattus americanus",NA,"SPECIES","Habronattus americanus (Keyserling, 1885)","Habronattus americanus","","US","","Colorado","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",38.767248,-106.782901,28210,NA,NA,NA,NA,NA,"2022-06-20T11:34",20,6,2022,2170749,2170749,"HUMAN_OBSERVATION","iNaturalist","Observations","123012381",NA,"calebcam",2022-06-22 22:38:46,"CC_BY_NC_4_0","calebcam","calebcam","",NA,2024-02-09 12:08:56.891,"StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
